"species","dd long","dd lat"
"Sudden_Oak_Death",-124.264438962143,42.1553599077583
"Sudden_Oak_Death",-124.214921821342,42.1514506598003
"Sudden_Oak_Death",-124.132827614223,42.1123581802201
"Sudden_Oak_Death",-124.201890994815,42.1097520149148
"Sudden_Oak_Death",-124.188860168288,42.0693564526819
"Sudden_Oak_Death",-124.213618738689,42.0406886343231
"Sudden_Oak_Death",-124.250105052964,42.0537194608499
"Sudden_Oak_Death",-124.237074226437,42.0784780312506
"Sudden_Oak_Death",-124.27746978867,42.0654472047239
"Sudden_Oak_Death",-124.286591367239,42.0967211883881
"Sudden_Oak_Death",-124.247498887659,42.1136612628728
"Sudden_Oak_Death",-124.085916638727,41.7670412772619
"Sudden_Oak_Death",-124.035096415273,41.2835976131203
"Sudden_Oak_Death",-123.870908001036,41.0242841652385
"Sudden_Oak_Death",-124.098947465254,40.9343714622041
"Sudden_Oak_Death",-124.109372126475,40.8548834203911
"Sudden_Oak_Death",-123.900878902048,40.4795956164213
"Sudden_Oak_Death",-123.924334389796,40.3988044919556
"Sudden_Oak_Death",-123.929546720406,40.3232256981006
"Sudden_Oak_Death",-123.907394315311,40.3010732930052
"Sudden_Oak_Death",-123.887848075521,40.2750116399517
"Sudden_Oak_Death",-123.876120331647,40.2684962266884
"Sudden_Oak_Death",-123.84354326533,40.2567684828143
"Sudden_Oak_Death",-123.844846347983,40.2307068297609
"Sudden_Oak_Death",-123.805753868403,40.2385253256769
"Sudden_Oak_Death",-123.780995298002,40.1968266807914
"Sudden_Oak_Death",-123.769267554128,40.2346160777189
"Sudden_Oak_Death",-123.740599735769,40.2815270532151
"Sudden_Oak_Death",-123.709325752105,40.3323472766693
"Sudden_Oak_Death",-123.752327479643,40.1199448042837
"Sudden_Oak_Death",-123.797935372487,40.0860646553142
"Sudden_Oak_Death",-123.827906273498,40.1303694655051
"Sudden_Oak_Death",-123.808360033708,40.1134293910203
"Sudden_Oak_Death",-123.825300108193,40.0860646553142
"Sudden_Oak_Death",-123.860483339815,40.1447033746845
"Sudden_Oak_Death",-123.890454240826,40.103004729799
"Sudden_Oak_Death",-123.932152885712,40.1407941267265
"Sudden_Oak_Death",-123.986882357124,40.1407941267265
"Sudden_Oak_Death",-123.969942282639,40.0560937543027
"Sudden_Oak_Death",-123.866998753078,40.1251571348944
"Sudden_Oak_Death",-123.787510711265,39.4931620483482
"Sudden_Oak_Death",-123.786207628612,39.4306140810199
"Sudden_Oak_Death",-123.706719586799,39.314639724932
"Sudden_Oak_Death",-123.788813793918,39.304866605037
"Sudden_Oak_Death",-123.786207628612,39.2820626586152
"Sudden_Oak_Death",-123.728871991895,39.1901953316018
"Sudden_Oak_Death",-123.462391589423,39.0690086449032
"Sudden_Oak_Death",-123.453270010855,39.0618416903135
"Sudden_Oak_Death",-123.281914642028,39.0012483469642
"Sudden_Oak_Death",-123.322310204261,38.9126387265825
"Sudden_Oak_Death",-123.279308476723,38.8878801561817
"Sudden_Oak_Death",-123.202426600215,38.5712310715823
"Sudden_Oak_Death",-123.181577277772,38.5477755838342
"Sudden_Oak_Death",-122.992630293135,38.5529879144449
"Sudden_Oak_Death",-122.95614397886,38.588171146067
"Sudden_Oak_Death",-122.958750144165,38.5386540052655
"Sudden_Oak_Death",-122.918354581933,38.5034707736433
"Sudden_Oak_Death",-122.89750525949,38.4904399471166
"Sudden_Oak_Death",-122.889686763574,38.4721967899792
"Sudden_Oak_Death",-122.847988118688,38.4734998726318
"Sudden_Oak_Death",-122.874049771742,38.4956522777273
"Sudden_Oak_Death",-122.866231275826,38.51650160017
"Sudden_Oak_Death",-122.866231275826,38.5621094930136
"Sudden_Oak_Death",-122.832351126856,38.6103235511625
"Sudden_Oak_Death",-122.761984663612,38.592080394025
"Sudden_Oak_Death",-122.704649026894,38.580352650151
"Sudden_Oak_Death",-122.686405869757,38.5647156583189
"Sudden_Oak_Death",-122.896202176837,38.7484503123458
"Sudden_Oak_Death",-122.579553092238,38.7289040725557
"Sudden_Oak_Death",-123.039541268631,38.438968182336
"Sudden_Oak_Death",-123.008918826293,38.4265888971356
"Sudden_Oak_Death",-122.969174805387,38.3842387109238
"Sudden_Oak_Death",-122.967871722734,38.3497070206279
"Sudden_Oak_Death",-122.932688491112,38.4063911160192
"Sudden_Oak_Death",-122.930082325807,38.3757686736814
"Sudden_Oak_Death",-122.907278379385,38.4181188598932
"Sudden_Oak_Death",-122.887732139595,38.3953149134715
"Sudden_Oak_Death",-122.847336577362,38.361434764502
