"species","dd long","dd lat"
"Oak_Wilt",-101.85965423607,35.3981849572524
"Oak_Wilt",-101.794834563163,34.0297696403302
"Oak_Wilt",-101.787632377285,33.5400210005896
"Oak_Wilt",-102.291785388782,33.5472231864682
"Oak_Wilt",-102.298987574661,33.1006876619988
"Oak_Wilt",-101.384309968087,32.2292231706957
"Oak_Wilt",-101.989293581884,31.7970920179835
"Oak_Wilt",-99.2362580298128,34.0441740120873
"Oak_Wilt",-98.6636842524691,33.946944502727
"Oak_Wilt",-99.801629621278,32.2256220777565
"Oak_Wilt",-99.319083167416,32.2436275424528
"Oak_Wilt",-98.2819684009065,32.7261739963148
"Oak_Wilt",-97.7418044600162,32.7477805539505
"Oak_Wilt",-97.6193673000811,33.1799117066627
"Oak_Wilt",-97.0665995339033,33.2087204501769
"Oak_Wilt",-96.5228345000737,33.1763106137235
"Oak_Wilt",-96.7569055411262,32.7441794610112
"Oak_Wilt",-97.250255273806,32.7729882045253
"Oak_Wilt",-97.3222771325914,32.3552614235702
"Oak_Wilt",-97.062998440964,31.9879499437647
"Oak_Wilt",-97.7111951700324,32.2112177059994
"Oak_Wilt",-97.5923591030366,31.8763160626474
"Oak_Wilt",-98.1505285086232,32.1932122413031
"Oak_Wilt",-97.1530257644458,31.5270100475383
"Oak_Wilt",-96.5300366859522,31.5450155122347
"Oak_Wilt",-96.8541350504864,31.2389226123968
"Oak_Wilt",-98.4602225014004,31.9303324567364
"Oak_Wilt",-98.0244902557488,31.6926603227447
"Oak_Wilt",-97.7219984488502,31.3937696087854
"Oak_Wilt",-97.4195066419517,31.0156548501621
"Oak_Wilt",-97.5455448948261,30.651944463296
"Oak_Wilt",-96.2383481578715,30.6771521138709
"Oak_Wilt",-96.9261569092718,30.2990373552476
"Oak_Wilt",-96.3571842248673,30.2342176823408
"Oak_Wilt",-96.2167416002358,29.9137204107459
"Oak_Wilt",-96.4508126412883,29.6292340685436
"Oak_Wilt",-97.7346022741377,30.3026384481869
"Oak_Wilt",-97.2358509020489,30.075769593013
"Oak_Wilt",-96.8757416081221,29.8939143995799
"Oak_Wilt",-94.9905694544148,29.7480701355395
"Oak_Wilt",-95.3470776554024,29.8561029237176
"Oak_Wilt",-96.1753290314342,29.3051357040094
"Oak_Wilt",-96.5462416041789,28.9990428041716
"Oak_Wilt",-96.8631377828346,29.4275728639446
"Oak_Wilt",-97.2736623779113,29.0998734064711
"Oak_Wilt",-97.417706095482,29.4995947227299
"Oak_Wilt",-97.5545476271742,29.8416985519605
"Oak_Wilt",-97.885848177587,29.6184307897258
"Oak_Wilt",-97.3600886084537,28.7037531831515
"Oak_Wilt",-97.7850175752874,28.9306220383255
"Oak_Wilt",-98.0190886163399,29.1862996370135
"Oak_Wilt",-98.4728263266878,28.9090154806898
"Oak_Wilt",-98.4440175831736,29.4707859792158
"Oak_Wilt",-99.0616050222582,29.3555510051592
"Oak_Wilt",-99.7242061230837,29.366354283977
"Oak_Wilt",-99.15163234574,29.7516712284788
"Oak_Wilt",-99.2668673197966,30.0613652212559
"Oak_Wilt",-98.8563427247199,30.317042819944
"Oak_Wilt",-98.6438782413031,29.9353269683815
"Oak_Wilt",-98.3269820626474,30.2702286117335
"Oak_Wilt",-98.2081459956515,29.8380974590212
"Oak_Wilt",-97.9524683969634,30.0793706859522
"Oak_Wilt",-99.1624356245578,30.7131630432635
"Oak_Wilt",-99.673790821934,30.4862941880896
"Oak_Wilt",-99.7350094019015,30.8500045749558
"Oak_Wilt",-98.5862607542748,30.7023597644457
"Oak_Wilt",-98.7627143082989,31.1380920100973
"Oak_Wilt",-99.2848727844929,31.1560974747936
"Oak_Wilt",-98.1109164862913,30.8103925526238
"Oak_Wilt",-98.1685339733196,31.1705018465507
"Oak_Wilt",-98.5430476390035,31.46939256051
"Oak_Wilt",-98.9355667693838,31.7466767168337
"Oak_Wilt",-99.3676979220961,31.7178679733196
"Oak_Wilt",-93.3142606911851,33.7128734616745
"Oak_Wilt",-102.932779931972,44.0119992679835
"Oak_Wilt",-98.2441569250442,38.3438789815743
"Oak_Wilt",-96.8397306787294,43.6158790446639
"Oak_Wilt",-74.160047347214,42.8812560850531
"Oak_Wilt",-81.41985071278,33.2951466807193
"Oak_Wilt",-81.5999053597435,33.5652286511645
"Oak_Wilt",-81.2650037163915,33.9361412239092
"Oak_Wilt",-80.9265009801002,34.0729827556014
"Oak_Wilt",-80.656419009655,34.4006822130748
"Oak_Wilt",-80.7932605413472,34.7571904140625
"Oak_Wilt",-80.227888949882,34.6851685552771
"Oak_Wilt",-79.9974190017688,34.4042833060141
"Oak_Wilt",-80.2891075298496,34.1918188225972
"Oak_Wilt",-77.7179271712116,35.340567470224
"Oak_Wilt",-94.8987415844634,46.1474473809699
"Oak_Wilt",-94.2397415765772,46.0250102210347
"Oak_Wilt",-94.0020694425855,45.7369227858932
"Oak_Wilt",-93.7824027732901,45.4380320719339
"Oak_Wilt",-94.0056705355248,45.1499446367924
"Oak_Wilt",-94.6286596140183,45.5820757895047
"Oak_Wilt",-93.6347579627801,45.9637916410672
"Oak_Wilt",-93.2890530406102,45.5604692318691
"Oak_Wilt",-93.2746486688532,45.9998025704599
"Oak_Wilt",-92.6426568580115,46.1510484739092
"Oak_Wilt",-92.3185584934773,45.8665621317069
"Oak_Wilt",-92.4373945604732,45.4236277001768
"Oak_Wilt",-92.8443180626106,45.4884473730837
"Oak_Wilt",-91.8954300731132,45.4020211425412
"Oak_Wilt",-91.7153754261497,45.9133763399174
"Oak_Wilt",-91.1247961841096,45.8593599458284
"Oak_Wilt",-91.2004191358343,45.4308298860554
"Oak_Wilt",-91.3408617604658,45.023906383918
"Oak_Wilt",-91.4164847121904,44.6601959970518
"Oak_Wilt",-91.9926595824735,44.8798626663472
"Oak_Wilt",-92.1114956494693,44.5125511865418
"Oak_Wilt",-92.5040147798496,44.689004740566
"Oak_Wilt",-92.4932115010318,45.0203052909787
"Oak_Wilt",-92.950550304319,45.0455129415536
"Oak_Wilt",-93.2782497617924,45.2795839826061
"Oak_Wilt",-93.4979164310878,44.9806932686468
"Oak_Wilt",-93.1270038583431,44.6277861605984
"Oak_Wilt",-93.4078891076061,44.3180921678213
