"species","dd long","dd lat"
"Oak_Decline",-120.9259323194,47.5543330411431
"Oak_Decline",-118.611333423054,46.9795668722519
"Oak_Decline",-121.826917124689,45.7057607682228
"Oak_Decline",-120.599713683002,45.0688577162083
"Oak_Decline",-120.320097708947,44.2921466771661
"Oak_Decline",-122.510422839046,43.5465040796857
"Oak_Decline",-122.106533098744,41.2319051833401
"Oak_Decline",-122.619162384512,40.6105363521064
"Oak_Decline",-122.153135761086,40.0513044039961
"Oak_Decline",-121.702643358442,38.7153614168436
"Oak_Decline",-120.894863877838,37.6590344037463
"Oak_Decline",-119.123962708822,35.7949279100452
"Oak_Decline",-117.104514007312,35.5774488191134
"Oak_Decline",-117.819088163231,37.5347606374996
"Oak_Decline",-118.968620501014,39.8027568715026
"Oak_Decline",-119.403578682877,40.952289209285
"Oak_Decline",-119.838536864741,41.6979318067654
"Oak_Decline",-116.1413923189,47.569867261924
"Oak_Decline",-115.426818162981,44.8669128460573
"Oak_Decline",-113.655916993965,44.0280649238918
"Oak_Decline",-112.413179331498,42.5678481704926
"Oak_Decline",-111.667536734017,42.0086162223823
"Oak_Decline",-110.98403101966,42.3193006379991
"Oak_Decline",-108.312145045355,42.3814375211225
"Oak_Decline",-104.33538452546,44.2144755732619
"Oak_Decline",-111.263646993716,44.3698177810704
"Oak_Decline",-110.083046214371,44.6494337551255
"Oak_Decline",-108.871376993466,45.6436238850995
"Oak_Decline",-108.840308551904,46.0785820669631
"Oak_Decline",-109.958772448125,47.2281144047454
"Oak_Decline",-115.520023487666,47.663072586609
"Oak_Decline",-115.488955046105,47.1349090800604
"Oak_Decline",-114.525833357692,47.8494832359791
"Oak_Decline",-113.655916993965,47.9426885606642
"Oak_Decline",-112.8170690718,47.8805516775408
"Oak_Decline",-112.879205954923,46.9795668722519
"Oak_Decline",-112.102494915881,46.2960611578949
"Oak_Decline",-113.314164136787,46.2649927163332
"Oak_Decline",-114.215148942076,46.1096505085247
"Oak_Decline",-114.960791539556,46.482471807265
"Oak_Decline",-105.950943486667,38.1561294687333
"Oak_Decline",-104.117905434528,37.2551446634444
"Oak_Decline",-107.10047582445,37.0687340140743
"Oak_Decline",-106.510175434778,35.3599697281816
"Oak_Decline",-110.890825694975,34.0240267410291
"Oak_Decline",-109.182061409083,33.4026579097954
"Oak_Decline",-107.690776214122,32.8744944032468
"Oak_Decline",-102.735359785033,19.9966253759282
"Oak_Decline",-102.207196278484,18.3189295315972
"Oak_Decline",-100.249884460098,17.7286291419252
"Oak_Decline",-98.7275308235755,18.4432032978439
"Oak_Decline",-100.529500434153,19.4995303109412
"Oak_Decline",-99.1003521223157,33.2939183643295
"Oak_Decline",-99.8770631613578,31.6472909615602
"Oak_Decline",-99.5974471873027,30.5909639484629
"Oak_Decline",-98.7896677066989,29.7210475847357
"Oak_Decline",-96.7391505636276,31.4919487537518
"Oak_Decline",-96.1799186155173,31.0569905718882
"Oak_Decline",-95.9003026414621,32.3307966759173
"Oak_Decline",-95.5896182258453,31.1812643381349
"Oak_Decline",-93.9740592646376,31.9579753771771
"Oak_Decline",-93.0420060177871,32.4240020006023
"Oak_Decline",-91.9235421215664,33.045370831836
"Oak_Decline",-91.5196523812645,30.5288270653395
"Oak_Decline",-90.3701200434821,32.3307966759173
"Oak_Decline",-89.4691352381932,31.1812643381349
"Oak_Decline",-88.1953291341641,31.0569905718882
"Oak_Decline",-96.9566296545594,34.0084925202483
"Oak_Decline",-96.9255612129977,35.3755039489624
"Oak_Decline",-96.7080821220659,37.2706788842253
"Oak_Decline",-93.2905535502805,40.657139014449
"Oak_Decline",-90.8361466669074,40.5639336897639
"Oak_Decline",-95.0925231608583,38.3270058973226
"Oak_Decline",-94.8129071868031,37.5502948582804
"Oak_Decline",-94.0051277061993,36.9910629101701
"Oak_Decline",-94.4400858880629,36.9289260270467
"Oak_Decline",-94.1604699140077,36.307557195813
"Oak_Decline",-94.2536752386928,35.4687092736475
"Oak_Decline",-94.0051277061993,34.8473404424138
"Oak_Decline",-93.7876486152675,34.5055875852353
"Oak_Decline",-94.5954280958713,34.03956096181
"Oak_Decline",-93.0109375762254,35.3444355074008
"Oak_Decline",-92.1099527709365,36.1211465464429
"Oak_Decline",-90.9914888747158,35.8415305723877
"Oak_Decline",-94.3158121218162,39.0105116116796
"Oak_Decline",-92.35850030343,38.5444849882544
"Oak_Decline",-92.1720896540599,37.9541845985823
"Oak_Decline",-91.7060630306346,37.5192264167187
"Oak_Decline",-89.9040934200568,37.3638842089103
"Oak_Decline",-89.3448614719465,37.5192264167187
"Oak_Decline",-89.8419565369335,38.3580743388842
"Oak_Decline",-90.0283671863036,39.5076066766666
"Oak_Decline",-87.2943443288753,40.4707283650788
"Oak_Decline",-95.8459328687292,48.6572627165829
"Oak_Decline",-98.4479148495203,50.8165194051201
"Oak_Decline",-93.9740592646376,46.5912113527309
"Oak_Decline",-93.0109375762254,45.5348843396335
"Oak_Decline",-92.5138425112384,47.072772196937
"Oak_Decline",-90.3390516019204,45.8766371968121
"Oak_Decline",-88.6768899783703,45.3018710279209
"Oak_Decline",-89.7332169914676,44.2921466771661
"Oak_Decline",-89.6555458875634,47.0417037553753
"Oak_Decline",-87.2477416665327,46.1096505085247
"Oak_Decline",-85.445772055955,45.6746923266611
"Oak_Decline",-86.1059764391408,31.6239896303889
"Oak_Decline",-90.6225511311708,34.3269440462556
"Oak_Decline",-89.2089370401141,33.6123698903368
"Oak_Decline",-87.9972678192084,33.1308090461307
"Oak_Decline",-87.9972678192084,33.9696569682962
"Oak_Decline",-88.6031024296613,34.3424782670364
"Oak_Decline",-85.0146974292866,33.4414934617475
"Oak_Decline",-84.2224521694636,32.9754668383222
"Oak_Decline",-83.7719597668192,33.7677120981452
"Oak_Decline",-86.7079274943985,34.5444231371874
"Oak_Decline",-86.1331613255073,35.4609421632571
"Oak_Decline",-85.0302316500675,35.7405581373122
"Oak_Decline",-84.3156574941487,35.6318185918463
